;;-1.42679e+65;-1.42679e+65;3.66432e+131;1;1000;0.999956;3.00004;3.57971e-09;1;31;0.999359;2.99976;3.56774e-06;1;73;73
;;0.999988;3.00001;2.80259e-10;221;7;1;3;7.101e-16;176;5;1;3;0;137;3;3
1.39516;6.00735;0.999403;3.0006;7.11846e-07;1;73;0.999871;3.00012;3.19626e-08;1;27;1.00024;3.00186;2.13186e-05;1;144;144
;;4.88381e+64;4.88381e+64;4.29329e+130;1;1000;0.999951;3.00005;4.56654e-09;1;28;1.00009;3.00065;2.60659e-06;1;66;66
;;0.999997;3;2.39627e-11;311;9;1;3;3.68695e-15;168;5;1;3;3.53542e-18;74;2;2
-0.573872;2.31724;0.999416;3.00058;6.81378e-07;1;63;0.999851;3.00014;4.23526e-08;1;24;0.998285;2.99926;2.76742e-05;1;133;133
;;-3.23907e+64;-3.23907e+64;1.88849e+130;1;1000;0.999942;3.00006;7.56278e-09;1;28;0.999354;2.99972;3.9308e-06;1;61;61
;;0.999999;3;9.86966e-13;245;7;0.999994;3;2.13663e-10;132;4;1;3;2.36515e-21;81;2;2
2.22494;3.92576;1.00062;2.99938;7.79949e-07;1;52;1.00011;2.99989;2.3298e-08;1;22;1.00148;3.00112;3.0401e-05;1;131;131
;;3.08701e+64;3.08701e+64;1.71533e+130;1;1000;1.00006;2.99994;6.15357e-09;1;23;1.00057;3.00043;4.54175e-06;1;60;60
;;1;3;2.21147e-11;136;4;1;3;2.78995e-11;133;4;1;3;3.18095e-19;80;2;2
-3.89418;4.35305;0.999386;3.00061;7.54453e-07;1;81;0.99987;3.00012;3.21793e-08;1;29;0.998184;3.0005;1.04557e-05;1;154;154
;;-5.08279e+64;-5.08279e+64;4.65025e+130;1;1000;0.999957;3.00005;4.05803e-09;1;25;0.999364;3.00018;1.2825e-06;1;70;70
;;0.999958;3.00004;3.78973e-09;487;15;1;3;2.5816e-15;170;5;1;3;8.35001e-18;73;2;2
-6.33755;-7.89119;1.00059;2.99941;7.00131e-07;1;76;1.00013;2.99987;3.43409e-08;1;28;0.998973;2.99848;2.9439e-05;1;173;173
;;-2.61647e+65;-2.61647e+65;1.23227e+132;1;1000;1.00004;2.99995;4.50348e-09;1;28;0.99961;2.99942;4.23533e-06;1;77;77
;;0.999999;3;3.25825e-11;189;6;1;3;2.10021e-14;157;5;1;3;3.9443e-30;136;3;3
-0.866836;1.73099;0.999403;3.0006;7.12424e-07;1;59;0.999849;3.00014;4.40234e-08;1;23;0.998505;2.99898;2.84993e-05;1;139;139
;;-4.50105e+64;-4.50105e+64;3.6467e+130;1;1000;0.999938;3.00006;7.76063e-09;1;25;0.999406;2.9996;4.49251e-06;1;63;63
;;0.999994;3.00001;8.46515e-11;165;5;0.999998;3;1.00619e-11;138;4;1;3;4.28678e-18;76;2;2
1.20786;3.51637;0.99942;3.00058;6.71761e-07;1;53;0.999894;3.00011;2.2436e-08;1;22;1.0007;3.00174;2.73069e-05;1;111;111
;;1.03952e+64;1.03952e+64;1.94509e+129;1;1000;1.00005;2.99995;4.45451e-09;1;37;1.00027;3.00067;4.05349e-06;1;52;52
;;1;3;4.24162e-11;215;6;1;3;4.19381e-13;141;4;1;3;1.65896e-20;85;2;2
-6.87812;-7.11908;1.00063;2.99937;7.98496e-07;1;71;1.00012;2.99988;2.94415e-08;1;27;0.998839;2.99851;3.17168e-05;1;172;172
;;-2.58324e+65;-2.58324e+65;1.20116e+132;1;1000;nan;nan;nan;1;1000;0.999582;2.99946;4.11814e-06;1;77;77
;;1;3;4.81172e-11;160;5;0.999998;3;3.21238e-11;126;4;1;3;4.43511e-18;74;2;2
0.655113;9.67927;0.999378;3.00062;7.72557e-07;1;82;0.999853;3.00016;4.60821e-08;1;29;0.999906;3.00182;1.52684e-05;1;160;160
;;9.09209e+64;9.09209e+64;1.48799e+131;1;1000;1.00004;2.99996;3.63163e-09;1;36;0.999965;3.00067;2.07847e-06;1;72;72
;;0.999975;3.00002;1.18123e-09;356;11;1;3;2.7447e-14;161;5;1;3;3.4153e-22;79;2;2
-4.40314;-9.05044;1.00059;2.99941;6.91882e-07;1;82;1.00011;2.99989;2.4474e-08;1;30;0.999243;2.99831;2.73082e-05;1;173;173
;;-2.50521e+65;-2.50521e+65;1.12969e+132;1;1000;1.00007;2.99993;1.01283e-08;1;31;0.999713;2.99936;3.92877e-06;1;77;77
;;1.00001;2.99999;1.39773e-10;217;7;1;3;1.07491e-14;156;5;1;3;7.88861e-31;135;3;3
-4.31797;-5.15687;1.00058;2.99942;6.81019e-07;1;74;1.0001;2.99989;2.18363e-08;1;28;0.998987;2.99845;2.97907e-05;1;167;167
;;-1.93412e+65;-1.93412e+65;6.73346e+131;1;1000;1.00003;2.99996;2.46242e-09;1;28;0.999635;2.99944;3.86187e-06;1;75;75
;;0.999998;3;1.44164e-10;191;6;1;3;5.8998e-16;166;5;1;3;7.88861e-31;137;3;3
-8.67144;-3.6624;0.999381;3.00062;7.65102e-07;1;74;0.999888;3.00011;2.46782e-08;1;28;0.9985;2.99897;2.90066e-05;1;171;171
;;-2.34448e+65;-2.34448e+65;9.8939e+131;1;1000;0.999958;3.00004;3.34722e-09;1;28;0.999416;2.9996;4.38924e-06;1;76;76
;;0.999999;3;1.55366e-11;192;6;1;3;1.42848e-14;159;5;1;3;8.99481e-19;74;2;2
-0.213933;8.83381;0.999376;3.00062;7.77753e-07;1;82;0.999859;3.00015;4.24136e-08;1;29;0.999614;3.00186;1.2234e-05;1;157;157
;;6.63117e+64;6.63117e+64;7.91502e+130;1;1000;1.00006;2.99994;7.75976e-09;1;33;0.999861;3.00067;1.58086e-06;1;71;71
;;0.999945;3.00005;5.88966e-09;417;13;1;3;1.02116e-16;179;5;1;3;4.61601e-19;75;2;2
-0.795854;-8.4981;1.00063;2.99937;7.83324e-07;1;85;1.0001;2.9999;2.14867e-08;1;31;0.999721;2.99822;2.02752e-05;1;171;171
;;-1.90815e+65;-1.90815e+65;6.5539e+131;1;1000;1.00005;2.99995;4.63037e-09;1;30;0.999892;2.99931;3.06802e-06;1;76;76
;;1.00001;2.99999;2.35861e-10;283;9;1;3;6.08244e-13;206;6;1;3;2.95442e-17;72;2;2
-2.53629;2.11511;0.999394;3.00061;7.33377e-07;1;73;0.999871;3.00014;3.52772e-08;1;27;0.998215;2.99955;2.33074e-05;1;148;148
;;-6.34596e+64;-6.34596e+64;7.24883e+130;1;1000;0.999937;3.00006;7.35103e-09;1;29;0.999326;2.99983;3.32647e-06;1;67;67
;;0.99999;3.00001;2.09685e-10;224;7;1;3;1.34535e-13;161;5;1;3;9.64652e-18;73;2;2
-7.16887;1.15729;0.999378;3.00062;7.73636e-07;1;81;0.999847;3.00014;4.45482e-08;1;29;0.998185;2.99959;2.32494e-05;1;164;164
;;-1.43702e+65;-1.43702e+65;3.71703e+131;1;1000;0.999949;3.00006;5.80137e-09;1;30;0.999363;2.99986;2.86091e-06;1;74;74
;;0.999998;3;7.27648e-12;301;9;1;3;6.16872e-17;172;5;1;3;3.9443e-30;136;3;3
-6.6494;-6.96838;1.00059;2.99941;6.92607e-07;1;72;1.00013;2.99988;3.14675e-08;1;27;0.998873;2.99853;3.03998e-05;1;172;172
;;-2.52878e+65;-2.52878e+65;1.15105e+132;1;1000;0.999946;3.00005;5.76316e-09;1;38;0.999594;2.99947;3.94713e-06;1;77;77
;;1;3;2.96615e-14;168;5;0.999933;3.00003;9.70467e-09;120;4;1;3;0;137;3;3
7.80252;4.23593;1.00061;2.99939;7.3952e-07;1;80;1.00013;2.99987;3.3623e-08;1;29;1.00186;3.00034;2.27854e-05;1;160;160
;;1.1538e+65;1.1538e+65;2.39627e+131;1;1000;1.00007;2.99994;8.61724e-09;1;29;1.00068;3.00012;3.10176e-06;1;72;72
;;1;2.99999;5.05327e-11;297;9;1;3;1.51185e-13;157;5;1;3;2.73242e-19;76;2;2
1.27793;5.658;0.999396;3.0006;7.29579e-07;1;72;0.999883;3.00011;2.6081e-08;1;27;1.00019;3.00183;1.96253e-05;1;142;142
;;4.2141e+64;4.2141e+64;3.19656e+130;1;1000;0.99996;3.00004;3.30058e-09;1;28;1.00007;3.00065;2.52383e-06;1;65;65
;;0.999981;3.00002;7.11969e-10;301;9;1;3;1.02489e-15;171;5;1;3;3.52249e-22;80;2;2
-1.36094;-1.81725;1.00062;2.99938;7.77069e-07;1;72;1.00013;2.99987;3.32227e-08;1;27;0.999168;2.9983;2.91859e-05;1;155;155
;;-1.03032e+65;-1.03032e+65;1.91082e+131;1;1000;1.00006;2.99995;6.04146e-09;1;30;0.999693;2.99937;3.96671e-06;1;70;70
;;1;3;2.25017e-11;231;7;1;3;4.42059e-13;127;4;1;3;1.79354e-18;76;2;2
-1.99669;6.62228;0.999414;3.00059;6.85999e-07;1;82;0.999848;3.00016;4.87317e-08;1;28;0.99883;3.00141;3.61042e-06;1;153;153
;;8.9794e+63;8.9794e+63;1.45133e+129;1;1000;1.00007;2.99993;9.05221e-09;1;27;0.999557;3.00053;5.16112e-07;1;69;69
;;1.03463;3.00447;0.00733668;1002;34;1.00007;2.99993;9.58252e-09;88;3;1;3;7.51771e-19;76;2;2
4.24574;-3.77402;1.00058;2.99942;6.76699e-07;1;86;1.00013;2.99987;3.35855e-08;1;30;1.0008;2.99833;6.43639e-06;1;162;162
;;-5.06433e+64;-5.06433e+64;4.61654e+130;1;1000;0.999962;3.00004;3.24168e-09;1;42;1.00029;2.9994;8.33037e-07;1;73;73
;;1.00009;2.99992;1.45438e-08;727;23;1;3;8.22418e-15;166;5;1;3;0;138;3;3
-4.39063;1.15663;0.999409;3.00059;6.97618e-07;1;76;0.999875;3.00012;3.08362e-08;1;28;0.998285;2.99941;2.44699e-05;1;157;157
;;-1.03833e+65;-1.03833e+65;1.94065e+131;1;1000;0.999955;3.00005;4.3831e-09;1;31;0.999384;2.99979;3.16198e-06;1;71;71
;;0.999985;3.00001;4.30938e-10;221;7;1;3;9.16701e-16;168;5;1;3;2.38821e-18;74;2;2
-6.02164;-7.74214;1.00062;2.99938;7.67423e-07;1;76;1.00014;2.99986;3.75159e-08;1;28;0.998965;2.99842;3.09967e-05;1;172;172
;;-2.54973e+65;-2.54973e+65;1.1702e+132;1;1000;1.00004;2.99995;4.29694e-09;1;28;0.999627;2.99943;4.02464e-06;1;77;77
;;1;3;1.61126e-11;229;7;1;3;9.75019e-15;158;5;1;3;3.14928e-22;77;2;2
-2.05413;6.79091;0.999394;3.00061;7.33656e-07;1;82;0.999892;3.00011;2.50533e-08;1;29;0.998867;3.00141;3.56178e-06;1;154;154
;;1.05754e+64;1.05754e+64;2.01311e+129;1;1000;0.999939;3.00006;7.7841e-09;1;31;0.999549;3.00056;5.64164e-07;1;69;69
;;0.998873;3.00192;7.43474e-06;1002;34;1.00008;2.99989;2.03571e-08;91;3;1;3;4.97475e-20;74;2;2
1.1412;9.79952;0.999411;3.00059;6.94179e-07;1;82;0.999858;3.00015;4.33717e-08;1;29;1.00004;3.00185;1.77769e-05;1;160;160
;;9.96239e+64;9.96239e+64;1.78649e+131;1;1000;0.999948;3.00005;5.71829e-09;1;29;1.00001;3.00068;2.41996e-06;1;72;72
;;0.999992;3.00001;1.35073e-10;368;11;1;3;9.90848e-17;170;5;1;3;8.60972e-21;78;2;2
9.88253;-2.37577;1.0006;2.9994;7.28237e-07;1;89;1.00012;2.99987;3.04478e-08;1;31;1.00161;2.99903;5.14041e-06;1;168;168
;;5.03345e+64;5.03345e+64;4.56041e+130;1;1000;0.999958;3.00004;3.35292e-09;1;27;1.00061;2.99963;7.38358e-07;1;75;75
;;1.00018;2.9998;7.35811e-08;957;31;1;3;2.64282e-15;174;5;1;3;1.68929e-19;75;2;2
4.19454;-8.03683;1.0006;2.9994;7.25487e-07;1;89;1.00014;2.99987;3.58036e-08;1;31;1.00052;2.9982;1.00819e-05;1;170;170
;;-1.12565e+65;-1.12565e+65;2.28075e+131;1;1000;1.00004;2.99995;4.40411e-09;1;26;1.00019;2.99933;1.37684e-06;1;76;76
;;1.00003;2.99997;1.37557e-09;541;17;1;3;1.11728e-14;157;5;1;3;1.7142e-18;73;2;2
-3.9741;0.103266;0.999414;3.00059;6.86174e-07;1;71;0.999891;3.00011;2.43333e-08;1;27;0.998418;2.99908;2.84325e-05;1;157;157
;;-1.12974e+65;-1.12974e+65;2.29738e+131;1;1000;0.999949;3.00006;5.72109e-09;1;28;0.999431;2.99967;3.67403e-06;1;71;71
;;0.999999;3;1.28993e-11;196;6;1;3;6.86446e-11;126;4;1;3;1.23228e-17;73;2;2
-8.4287;-0.875271;0.999393;3.00061;7.36028e-07;1;80;0.99986;3.00013;3.73129e-08;1;29;0.998294;2.9993;2.65849e-05;1;168;168
;;-1.90959e+65;-1.90959e+65;6.56377e+131;1;1000;1.00007;2.99993;1.02082e-08;1;41;0.999353;2.99973;3.8186e-06;1;75;75
;;0.999986;3.00001;4.01665e-10;219;7;1;3;7.4633e-12;127;4;1;3;1.57772e-30;137;3;3
8.23507;3.58665;1.00059;2.99941;6.92117e-07;1;82;1.00015;2.99985;4.49919e-08;1;29;1.00187;3.00015;1.99688e-05;1;161;161
;;1.12269e+65;1.12269e+65;2.2688e+131;1;1000;1.00006;2.99994;6.73139e-09;1;29;1.00073;3.00006;3.01201e-06;1;72;72
;;1.00002;2.99998;5.0707e-10;287;9;1;3;6.07376e-14;158;5;1;3;8.57715e-18;74;2;2
3.60394;-9.36706;1.00063;2.99937;8.02857e-07;1;89;1.00015;2.99986;4.11225e-08;1;31;1.00038;2.99818;1.17521e-05;1;172;172
;;-1.40135e+65;-1.40135e+65;3.53483e+131;1;1000;1.00003;2.99996;2.5386e-09;1;27;1.00014;2.99934;1.52591e-06;1;77;77
;;1.00002;2.99998;6.26758e-10;479;15;1;3;2.34828e-17;178;5;1;3;7.88861e-31;138;3;3
0.341304;-0.375638;1.00062;2.99938;7.70083e-07;1;73;1.00014;2.99987;3.5942e-08;1;27;0.99965;2.99821;2.17194e-05;1;147;147
;;-5.7907e+64;-5.7907e+64;6.0358e+130;1;1000;1.00004;2.99996;2.73123e-09;1;29;0.999874;2.99936;2.7976e-06;1;67;67
;;1.00001;3;4.99874e-11;303;9;1;3;8.58882e-14;160;5;1;3;7.16165e-20;77;2;2
-0.730444;8.45515;0.999364;3.00064;8.08476e-07;1;82;0.999861;3.00015;4.17197e-08;1;29;0.999449;3.00174;8.93123e-06;1;157;157
;;5.34628e+64;5.34628e+64;5.14488e+130;1;1000;0.999949;3.00005;5.46502e-09;1;25;0.999802;3.00062;1.15409e-06;1;71;71
;;0.999905;3.00009;1.72271e-08;477;15;1;3;5.18402e-15;167;5;1;3;3.9443e-30;137;3;3
